,Name_Firs_Last,Birth_Date,Date,Prefer_Game,Visits,Avg_Bet,Player_Type,Total_Bet,Balance,Bonus,Bonus_From_Points,Match_Pay,Tombola_Game,Total_Bonuses,Clean_Balance,Bonus_Percent_of_Bet,Bonus_Percent_of_Lose,Play_Percent,New_Customers,Hold_On_Sept,Hold_On_Okt,Holded,Total_Bet_range
1541,Outback of Love,17-10-85,01-07-18,SLOTS,1,4.186843126,Хубав,6151.8,1644.4,0,0,0,0,1644.4,0,0,0.732696121,NA,TRUE,NA,NA,1,5000-20000
1542,New York Blitz,22-03-97,01-07-18,SLOTS,1,0.640963855,Слаб,160.2409639,45.34096386,0,0,0,0,45.34096386,0,0,0.717045113,NA,NA,NA,NA,0,100-500
1543,Single Brawlers,28-12-81,01-07-18,SLOTS,1,0.195206349,Новак,30.1904127,9.950412698,0,0,0,0,9.950412698,0,0,0.670411505,NA,NA,NA,NA,0,0-100
1544,Queer Pitmasters,16-05-78,01-07-18,SLOTS,1,0.307127207,Новак,75.23138162,4.331381622,0,0,0,0,4.331381622,0,0,0.942425866,NA,NA,NA,NA,0,0-100
1545,Family Island,22-07-98,01-07-18,SLOTS,1,NA,NA,1,30,0,0,0,0,30,0,0,-29,NA,NA,NA,NA,0,0-100
1546,Backyard Files,06-06-00,01-07-18,SLOTS,1,0.21,Новак,20,15,0,0,0,0,15,0,0,0.25,NA,NA,NA,NA,0,0-100
1547,Wedding Files,02-04-97,01-07-18,SLOTS,1,0.231892552,Новак,99.7637851,-25.1362149,0,0,0,0,-25.1362149,0,0,1.25195731,NA,NA,NA,NA,0,0-100
1548,Surf Show,02-10-99,01-07-18,SLOTS,1,0.485080645,Слаб,120.3,28.16,0,0,0,0,28.16,0,0,0.765918537,NA,NA,NA,NA,0,100-500
1549,Farm Experiment,15-07-87,01-07-18,SLOTS,1,0.35173454,Новак,111.9034691,29.90346908,0,0,0,0,29.90346908,0,0,0.732774423,NA,NA,NA,NA,0,100-500
1550,Wedding Hoarders,10-10-10,01-07-18,SLOTS,1,0.357050311,Новак,89.76410062,29.79410062,0,0,0,0,29.79410062,0,0,0.668084452,NA,NA,NA,NA,0,0-100
1551,College Idol,14-07-86,01-07-18,SLOTS,1,0.231996513,Новак,23.56399303,9.913993025,0,0,0,0,9.913993025,0,0,0.579273639,NA,NA,NA,NA,0,0-100
1552,Road Fighter,10-08-60,01-07-18,SLOTS,1,0.412286576,Слаб,2170.486471,479.0064706,0,0,0,0,479.0064706,0,0,0.779309165,NA,NA,NA,NA,0,1000-5000
1553,Jersey Dad,12-05-73,01-07-18,SLOTS,1,1.074625764,Среден,3850.397006,491.3270061,0,0,0,0,491.3270061,0,0,0.872395754,NA,NA,NA,NA,0,1000-5000
1554,Ancient Wars,22-06-92,01-07-18,SLOTS,1,0.273404255,Новак,183.1804071,62.03040706,0,0,0,0,62.03040706,0,0,0.661369859,NA,NA,NA,NA,0,100-500
1555,Whale Contest,02-03-98,01-07-18,SLOTS,1,0.371212121,Новак,98.37121212,39.87121212,0,0,0,0,39.87121212,0,0,0.594686176,NA,NA,NA,NA,0,0-100
1556,Intervention Rooms,18-11-96,01-07-18,SLOTS,1,0.99122807,Среден,113.9912281,19.99122807,0,0,0,0,19.99122807,0,0,0.824624856,NA,NA,NA,NA,0,100-500
1557,UFO Marvels,15-08-76,01-07-18,SLOTS,1,0.423295455,Слаб,74.92329545,20.17329545,0,0,0,0,20.17329545,0,0,0.730747355,NA,NA,NA,NA,0,0-100
1558,Extreme Hour,01-01-10,01-07-18,SLOTS,2,0.758786932,Слаб,488.3207204,10.22072037,0,0,0,0,10.22072037,0,0,0.979069657,NA,NA,NA,NA,0,100-500
1559,Shark Battles,04-01-91,01-07-18,ROULETTE,1,22.24063492,Среден,1552.403175,647.0031746,0,0,0,0,647.0031746,0,0,0.58322478,NA,NA,NA,NA,0,1000-5000
1560,Mega Star,13-09-98,01-07-18,ROULETTE,1,0.375,Новак,12.33333333,9.933333333,0,0,0,0,9.933333333,0,0,0.194594595,NA,TRUE,NA,NA,1,0-100
1561,Surf School,07-03-52,01-07-18,SLOTS,2,1.415370988,Среден,2717.939902,697.5199015,0,25,0,25,672.5199015,0.009198143,0.035841271,0.75256263,NA,NA,NA,NA,0,1000-5000
1562,American Garage,26-09-64,01-07-18,SLOTS,1,0.302520661,Новак,831,22,0,0,0,0,22,0,0,0.973525872,NA,NA,NA,NA,0,500-1000
1563,The Real Hot Rod,10-10-10,01-07-18,SLOTS,1,0.491525424,Слаб,29.49152542,4.991525424,0,0,0,0,4.991525424,0,0,0.830747126,NA,NA,NA,NA,0,0-100
1564,Knight Project,03-02-62,01-07-18,SLOTS,1,0.304271377,Новак,758.2442714,-0.415728623,0,0,0,0,-0.415728623,0,0,1.000548278,NA,NA,NA,NA,0,500-1000
1565,Boot Camp Date,28-08-65,01-07-18,ROULETTE,1,1.097435897,Новак,86.6974359,-4.502564103,0,0,0,0,-4.502564103,0,0,1.051934225,NA,NA,NA,NA,0,0-100
1566,Fear VIP,20-01-96,01-07-18,SLOTS,1,0.2,Новак,56.2,9.9,0,0,0,0,9.9,0,0,0.823843416,NA,TRUE,NA,NA,1,0-100
1567,College Story,21-02-00,01-07-18,SLOTS,1,0.203703704,Новак,5.703703704,5.003703704,0,0,0,0,5.003703704,0,0,0.122727273,NA,NA,NA,NA,0,0-100
1568,Jersey VIP,10-10-10,01-07-18,SLOTS,1,1.794265131,Среден,577.6427954,200.3927954,0,0,0,0,200.3927954,0,0,0.653085268,NA,NA,NA,NA,0,500-1000
1569,Queer School,10-10-10,01-07-18,SLOTS,1,0.198553345,Новак,19.69710669,4.757106691,0,0,0,0,4.757106691,0,0,0.758487032,NA,NA,NA,NA,0,0-100
1570,Shark Room,10-10-10,01-07-18,SLOTS,1,7.389380531,Хубав,1677.389381,442.3893805,0,0,0,0,442.3893805,0,0,0.736263157,NA,NA,NA,NA,0,1000-5000
1571,Backyard Stars,06-07-92,01-07-18,SLOTS,3,0.408296944,Слаб,1568.488523,25.43852336,0,0,0,0,25.43852336,0,0,0.983781505,NA,NA,NA,NA,0,1000-5000
1572,New York Wrangler,14-07-91,01-07-18,SLOTS,9,2.133324386,Хубав,18825.30861,418.9686132,70,465,0,472,-53.03138677,0.02507263,1.126576037,1.002817026,NA,TRUE,NA,NA,1,5000-20000
1573,Road Inventor,17-05-92,01-07-18,SLOTS,5,2.119357407,Хубав,1639.666352,-23.63364779,0,0,0,0,-23.63364779,0,0,1.014413693,NA,TRUE,NA,NA,1,1000-5000
1574,Millionaire Office,07-06-94,01-07-18,SLOTS,1,0.692857143,Слаб,65.78571429,59.78571429,0,0,0,0,59.78571429,0,0,0.091205212,NA,TRUE,NA,NA,1,0-100
1575,Date Brawlers,03-04-98,01-07-18,SLOTS,1,0.498113208,Слаб,106.0981132,10.09811321,0,0,0,0,10.09811321,0,0,0.904822877,NA,NA,NA,NA,0,100-500
1576,Family Story,06-10-98,01-07-18,SLOTS,1,0.223964497,Новак,151.6239645,2.343964497,0,0,0,0,2.343964497,0,0,0.984540936,NA,NA,NA,NA,0,100-500
1577,Hot Rod Model,22-08-99,01-07-18,SLOTS,2,0.233107592,Новак,332.1079648,6.807964809,0,0,0,0,6.807964809,0,0,0.979500748,NA,TRUE,NA,NA,1,100-500
1578,The Great American Kitchen,16-07-00,01-07-18,SLOTS,1,0.284756098,Новак,23.35,4.35,0,0,0,0,4.35,0,0,0.813704497,NA,TRUE,NA,NA,1,0-100
1579,Comic Contender,28-05-95,01-07-18,SLOTS,1,0.618720822,Слаб,41.25616246,29.75616246,0,0,0,0,29.75616246,0,0,0.278746236,NA,NA,NA,NA,0,0-100
1580,The Real Patrol,10-10-10,01-07-18,SLOTS,1,0.928295671,Среден,1759.726365,358.9363654,0,0,0,0,358.9363654,0,0,0.796027171,NA,NA,NA,NA,0,1000-5000
1581,Date Exes,10-10-10,01-07-18,SLOTS,1,1.220486857,Среден,468.6819474,-240.5780526,0,0,0,0,-240.5780526,0,0,1.5133077,NA,NA,NA,NA,0,100-500
1582,BBQ Model,21-11-80,01-07-18,SLOTS,2,1.530360966,Среден,2683.313418,511.4534177,0,0,0,0,511.4534177,0,0,0.809394827,NA,TRUE,NA,NA,1,1000-5000
1583,Survival Chef,19-09-69,01-07-18,SLOTS,1,0.58861253,Слаб,1884.4589,50.60890024,0,0,0,0,50.60890024,0,0,0.973144068,NA,NA,NA,NA,0,1000-5000
1584,Jersey Story,26-06-00,01-07-18,ROULETTE,1,0.432,Новак,15,4.92,0,0,0,0,4.92,0,0,0.672,NA,NA,NA,NA,0,0-100
1585,House Marvels,01-11-81,01-07-18,SLOTS,1,0.211422686,Новак,342.9423984,67.10239843,0,0,0,0,67.10239843,0,0,0.804333326,NA,NA,NA,NA,0,100-500
1586,Bounty Stars,10-05-55,01-07-18,SLOTS,1,0.571542766,Слаб,715.5715428,110.2115428,0,0,0,0,110.2115428,0,0,0.845981099,NA,NA,NA,NA,0,500-1000
1587,Celebrity Restoration,10-04-85,01-07-18,SLOTS,2,0.26016813,Новак,680.022609,109.822609,0,0,0,0,109.822609,0,0,0.838501533,NA,TRUE,NA,NA,1,500-1000
1588,Music Contender,05-05-55,01-07-18,SLOTS,1,0.767915309,Слаб,472.2679153,99.84791531,0,0,0,0,99.84791531,0,0,0.788577813,NA,NA,NA,NA,0,100-500
1589,Baggage Office,10-06-85,01-07-18,SLOTS,3,1.109094534,Среден,2083.174187,419.7541872,0,35,0,35,384.7541872,0.016801283,0.083382134,0.815303881,NA,TRUE,NA,NA,1,1000-5000
1590,Extreme Factor,10-10-10,01-07-18,ROULETTE,1,1.327272727,Новак,30.52727273,5.327272727,0,0,0,0,5.327272727,0,0,0.825491364,NA,NA,NA,NA,0,0-100
1591,Mega Exes,10-10-10,01-07-18,SLOTS,1,0.283545455,Новак,27.36709091,4.617090909,0,0,0,0,4.617090909,0,0,0.831290402,NA,NA,NA,NA,0,0-100
1592,Basketball Job,28-06-95,01-07-18,SLOTS,1,0.195,Новак,7.995,4.995,0,0,0,0,4.995,0,0,0.375234522,NA,NA,NA,NA,0,0-100
1593,Jersey Blitz,16-12-95,01-07-18,SLOTS,1,0.987215909,Среден,347.5,102,0,0,0,0,102,0,0,0.70647482,NA,NA,NA,NA,0,100-500
1594,Amish Haul,05-06-95,01-07-18,SLOTS,1,1.161350447,Среден,1100.624855,-50.27514509,0,0,0,0,-50.27514509,0,0,1.04567873,NA,NA,NA,NA,0,1000-5000
1595,Amish Restoration,08-04-00,01-07-18,SLOTS,1,0.425274725,Слаб,77.4,29.85,0,0,0,0,29.85,0,0,0.614341085,NA,NA,NA,NA,0,0-100
1596,Myth Gypsies,31-12-94,01-07-18,SLOTS,1,0.761904762,Слаб,64.76190476,49.64190476,0,0,0,0,49.64190476,0,0,0.233470588,NA,TRUE,NA,NA,1,0-100
1597,Millionaire Camp,10-10-10,01-07-18,SLOTS,1,0.774487521,Слаб,573.3779501,-170.1220499,0,0,0,0,-170.1220499,0,0,1.296701416,NA,NA,NA,NA,0,500-1000
1598,Outback Whisperer,10-10-10,01-07-18,SLOTS,1,1.487222906,Среден,255.9744458,119.4744458,0,0,0,0,119.4744458,0,0,0.533256355,NA,NA,NA,NA,0,100-500
1599,Bounty Brother,13-02-80,01-07-18,SLOTS,1,0.565079365,Слаб,106.8,34.84,0,0,0,0,34.84,0,0,0.673782772,NA,NA,NA,NA,0,100-500
1600,Treasure Repo,16-05-77,01-07-18,SLOTS,1,1.962647929,Среден,1328.712648,297.8526479,0,0,0,0,297.8526479,0,0,0.775833662,NA,NA,NA,NA,0,1000-5000
1601,Fast Food Assistant,16-11-67,01-07-18,SLOTS,1,0.485056391,Слаб,37.27368421,19.92368421,0,0,0,0,19.92368421,0,0,0.465475854,NA,NA,NA,NA,0,0-100
1602,Shark Battles,20-01-86,01-07-18,SLOTS,1,0.336308962,Новак,247.3815448,-160.4484552,0,0,0,0,-160.4484552,0,0,1.648587005,NA,NA,NA,NA,0,100-500
1603,Farm Contest,28-05-88,01-07-18,ROULETTE,1,0.275816993,Новак,42.47581699,20.07581699,0,0,0,0,20.07581699,0,0,0.527358897,NA,NA,NA,NA,0,0-100
1604,Millionaire Intervention,21-07-68,01-07-18,SLOTS,1,0.553703704,Слаб,60.3537037,39.5537037,0,0,0,0,39.5537037,0,0,0.344635022,NA,NA,NA,NA,0,0-100
1605,Human Garage,10-10-10,01-07-18,SLOTS,1,0.484749139,Слаб,670.9194983,-179.7305017,0,0,0,0,-179.7305017,0,0,1.267886836,NA,NA,NA,NA,0,500-1000
1606,Bounty Family,27-04-99,01-07-18,ROULETTE,2,16.0301196,Слаб,8775.123482,861.2234815,0,0,0,0,861.2234815,0,0,0.901856255,NA,NA,NA,NA,0,5000-20000
1607,Kid Rivals,13-08-74,01-07-18,SLOTS,1,0.99150169,Среден,4107.791502,369.2915017,0,0,0,0,369.2915017,0,0,0.910099745,NA,NA,NA,NA,0,1000-5000
1608,Boot Camp Casino,03-07-74,01-07-18,SLOTS,1,0.398290598,Новак,140.1982906,-61.6017094,0,0,0,0,-61.6017094,0,0,1.439389875,NA,NA,NA,NA,0,100-500
1609,Date Stars,06-07-53,01-07-18,SLOTS,3,0.376957602,Новак,246.0049825,40.05498246,0,0,0,0,40.05498246,0,0,0.837178166,NA,NA,NA,NA,0,100-500
1610,Rock Rivals,19-11-50,01-07-18,SLOTS,1,0.2,Новак,35,9.7,0,0,0,0,9.7,0,0,0.722857143,NA,NA,NA,NA,0,0-100
1611,Wild Family,31-07-94,01-07-18,SLOTS,1,0.377027778,Новак,271.46,40,0,0,0,0,40,0,0,0.852648641,NA,NA,NA,NA,0,100-500
1612,Whale Crashers,02-08-79,01-07-18,SLOTS,3,0.327710227,Новак,476.3235294,120.3735294,0,0,0,0,120.3735294,0,0,0.747286199,NA,NA,NA,NA,0,100-500
1613,Hollywood Nation,29-11-92,01-07-18,SLOTS,3,0.657058777,Слаб,2353.582133,286.6821328,0,35,0,35,251.6821328,0.014870949,0.122086436,0.893064224,NA,NA,NA,NA,0,1000-5000
1614,Date Disasters,13-01-00,01-07-18,SLOTS,1,0.196428571,Новак,11.39285714,9.692857143,0,0,0,0,9.692857143,0,0,0.149216301,NA,NA,NA,NA,0,0-100
1615,Survival Showdown,02-02-99,01-07-18,ROULETTE,2,1.62366412,Новак,877.5497571,12.84975707,0,0,0,0,12.84975707,0,0,0.985357232,NA,TRUE,NA,NA,1,500-1000
1616,Tool Jail,03-06-89,01-07-18,SLOTS,1,0.266083916,Новак,154.7160839,2.006083916,0,0,0,0,2.006083916,0,0,0.987033773,NA,NA,NA,NA,0,100-500
1617,Style Warrior,07-01-00,01-07-18,SLOTS,1,0.4,Слаб,14.8,10,0,0,0,0,10,0,0,0.324324324,NA,TRUE,NA,NA,1,0-100
1618,Diva Casino,27-12-93,01-07-18,SLOTS,1,0.35030307,Новак,1123.281875,244.871875,0,0,0,0,244.871875,0,0,0.782003182,NA,NA,NA,NA,0,1000-5000
1619,Empire Academy,01-01-01,01-07-18,SLOTS,3,0.345255408,Новак,212.6557662,-20.49423378,0,0,0,0,-20.49423378,0,0,1.09637281,NA,TRUE,NA,NA,1,100-500
1620,Style Hunters,25-11-80,01-07-18,SLOTS,5,10.02158797,Силен,386400.7672,1327.667188,6310,1415,0,2046,-718.3328122,0.005295021,1.541048855,1.001859036,NA,TRUE,NA,NA,1,OVer 100000
1621,Hot Rod Rooms,14-09-89,01-07-18,SLOTS,1,0.445652174,Слаб,123,35,0,0,0,0,35,0,0,0.715447154,NA,TRUE,NA,NA,1,100-500
1622,Storage Inventors,22-03-91,01-07-18,SLOTS,1,0.68597852,Слаб,940.95,-1025.95,0,0,0,0,-1025.95,0,0,2.090334237,NA,TRUE,NA,NA,1,500-1000
1623,Celebrity Kitchen,08-01-53,01-07-18,SLOTS,1,1.9866388,Среден,5267.746555,1172.086555,0,0,0,0,1172.086555,0,0,0.777497542,NA,NA,NA,NA,0,5000-20000
1624,Auction Dynasty,10-11-98,01-07-18,ROULETTE,1,3.276923077,Новак,46.87692308,-3.523076923,0,0,0,0,-3.523076923,0,0,1.075155891,NA,NA,NA,NA,0,0-100
1625,Boot Camp Rooms,02-11-82,01-07-18,SLOTS,1,0.929831955,Среден,3974.71311,-6.586889848,0,0,0,0,-6.586889848,0,0,1.001657199,NA,NA,NA,NA,0,1000-5000
1626,Millionaire Shore,02-12-68,01-07-18,SLOTS,2,0.762986071,Слаб,6104.300757,-248.5492434,0,0,0,0,-248.5492434,0,0,1.04071707,NA,NA,NA,NA,0,5000-20000
1627,Pirate Girls,01-06-76,01-07-18,SLOTS,1,0.496561717,Слаб,438.9931234,114.9931234,0,0,0,0,114.9931234,0,0,0.738052563,NA,NA,NA,NA,0,100-500
1628,Single Warrior,11-08-70,01-07-18,SLOTS,1,0.773792384,Слаб,3040.566547,125.7165467,0,0,0,0,125.7165467,0,0,0.958653578,NA,TRUE,NA,NA,1,1000-5000
1629,Family Showdown,15-09-48,01-07-18,SLOTS,2,1.874208267,Среден,14445.09525,91.8952496,0,100,0,100,-8.104750398,0.006922765,1.088195532,1.000561073,NA,NA,NA,NA,0,5000-20000
1630,Voice Queens,10-10-10,01-07-18,SLOTS,1,0.935532161,Среден,364.0065965,135.6565965,0,0,0,0,135.6565965,0,0,0.627323796,NA,NA,NA,NA,0,100-500
1631,Hollywood Raiders,04-06-94,01-07-18,SLOTS,1,0.431726688,Слаб,45.09518006,-10.10481994,0,0,0,0,-10.10481994,0,0,1.224077605,NA,NA,NA,NA,0,0-100
1632,Queer Inventors,10-10-10,01-07-18,SLOTS,1,1.001449275,Среден,139.2014493,60.03144928,0,0,0,0,60.03144928,0,0,0.568744079,NA,NA,NA,NA,0,100-500
1633,Ice Road Gypsies,19-03-74,01-07-18,SLOTS,1,1.6200632,Среден,1754.325806,397.7058065,0,0,0,0,397.7058065,0,0,0.773299917,NA,NA,NA,NA,0,1000-5000
1634,Ax Hunters,04-07-94,01-07-18,SLOTS,1,0.587901252,Слаб,57.66370376,29.86370376,0,0,0,0,29.86370376,0,0,0.482105695,NA,NA,NA,NA,0,0-100
1635,Farm Whisperer,07-04-86,01-07-18,ROULETTE,1,14.15506329,Слаб,2250.655063,-1550.844937,0,0,0,0,-1550.844937,0,0,1.689063803,NA,TRUE,NA,NA,1,1000-5000
1636,Shipping Greenlight,06-07-92,01-07-18,SLOTS,1,0.550985564,Слаб,327.7529567,130.1929567,0,0,0,0,130.1929567,0,0,0.602771069,NA,TRUE,NA,NA,1,100-500
1637,Hot Rod Comedians,10-10-10,01-07-18,SLOTS,1,1.389240893,Среден,1833.233733,28.99373297,0,0,0,0,28.99373297,0,0,0.984184377,NA,NA,NA,NA,0,1000-5000
1638,Wedding Master,04-07-94,01-07-18,SLOTS,3,0.254947096,Новак,268.5940728,115.8940728,0,0,0,0,115.8940728,0,0,0.568515896,NA,NA,NA,NA,0,100-500
1639,Teen Hot Rod,27-07-64,01-07-18,SLOTS,1,0.229392857,Новак,321.15,16.61,0,0,0,0,16.61,0,0,0.94827962,NA,NA,NA,NA,0,100-500
1640,Knight Exes,16-04-88,01-07-18,SLOTS,4,11.18219595,Силен,106179.3359,-23807.76414,0,1335,0,1335,-25142.76414,0.012573068,-0.056074144,1.236795267,NA,TRUE,NA,NA,1,OVer 100000
1641,Warrior Marvels,10-05-90,01-07-18,SLOTS,1,0.354919386,Новак,92.16967754,54.99967754,0,0,0,0,54.99967754,0,0,0.403277965,NA,NA,NA,NA,0,0-100
1642,Space House Party,01-01-10,01-07-18,SLOTS,1,1.58648055,Среден,620.0694416,75.59944165,0,0,0,0,75.59944165,0,0,0.878079072,NA,NA,NA,NA,0,500-1000
1643,Royal Ninja,24-07-99,01-07-18,SLOTS,1,0.386353722,Новак,79.77270744,-9.857292556,0,0,0,0,-9.857292556,0,0,1.123567231,NA,NA,NA,NA,0,0-100
1644,Survival Queens,01-01-10,01-07-18,SLOTS,1,2.6,Хубав,105.2,74.4,0,0,0,0,74.4,0,0,0.292775665,NA,NA,NA,NA,0,100-500
1645,Fast Food Room,13-01-89,01-07-18,SLOTS,1,NA,NA,1,1375,0,0,0,0,1375,0,0,-1374,NA,TRUE,NA,NA,1,0-100
1646,Tool Battles,31-01-00,01-07-18,ROULETTE,1,0.292857143,Новак,8.492857143,-11.80714286,0,0,0,0,-11.80714286,0,0,2.390243902,NA,NA,NA,NA,0,0-100
1647,Storage Ladies,19-03-58,01-07-18,ROULETTE,1,8.090238095,Слаб,1262.720714,470.84,0,0,0,0,470.84,0,0,0.627122613,NA,NA,NA,NA,0,1000-5000
1648,Model Master,14-03-45,01-07-18,ROULETTE,5,14.60197988,Слаб,12043.7397,602.6496984,0,155,0,155,447.6496984,0.012869757,0.257197507,0.962831337,NA,TRUE,NA,NA,1,5000-20000
1649,Pioneer Shore,26-01-94,01-07-18,ROULETTE,1,15.35294118,Слаб,261,88,0,0,0,0,88,0,0,0.662835249,NA,NA,NA,NA,0,100-500
1650,Farm Dancing,14-06-77,01-07-18,SLOTS,1,1.418055556,Среден,409.8180556,130.3680556,0,0,0,0,130.3680556,0,0,0.681887965,NA,NA,NA,NA,0,100-500
1651,Extreme Idol,10-10-10,01-07-18,SLOTS,1,0.85740544,Среден,374.6853178,-49.4729728,0,0,0,0,-49.4729728,0,0,1.132038728,NA,NA,NA,NA,0,100-500
1652,Ulitmate of Love,30-04-93,01-07-18,SLOTS,1,0.321428571,Новак,18.32142857,14.82142857,0,0,0,0,14.82142857,0,0,0.191033138,NA,NA,NA,NA,0,0-100
1653,Ice Road House,26-06-96,01-07-18,SLOTS,2,0.776180999,Слаб,345.81,83.85,0,0,0,0,83.85,0,0,0.757525809,NA,TRUE,NA,NA,1,100-500
1654,Basketball Showdown,12-09-87,01-07-18,SLOTS,1,0.527454128,Слаб,146.1549083,50.19490826,0,0,0,0,50.19490826,0,0,0.65656365,NA,NA,NA,NA,0,100-500
1655,The Real Discoveries,14-04-58,01-07-18,ROULETTE,1,116.285,Хубав,25202.25,1698.25,390,0,0,39,1659.25,0.001547481,0.022964817,0.934162624,NA,TRUE,NA,NA,1,20000-100000
1656,Tool Wrangler,06-11-83,01-07-18,SLOTS,1,0.978138848,Среден,1986.6,174.9,0,0,0,0,174.9,0,0,0.911960133,NA,NA,NA,NA,0,1000-5000
1657,Queer Showdown,06-09-63,01-07-18,SLOTS,1,0.0499658,Новак,73.0999658,9.9999658,0,0,0,0,9.9999658,0,0,0.863201498,NA,NA,NA,NA,0,0-100
1658,Duck Celebrities,25-05-89,01-07-18,SLOTS,1,3.557816531,Хубав,11883.03127,728.5312661,0,0,0,0,728.5312661,0,0,0.938691463,NA,NA,NA,NA,0,5000-20000
1659,Mega Date,23-06-98,01-07-18,SLOTS,1,1.021084574,Среден,511.5137255,103.6837255,0,0,0,0,103.6837255,0,0,0.797300209,NA,NA,NA,NA,0,500-1000
1660,Diva Hot Rod,24-10-90,01-07-18,SLOTS,1,1.560868284,Среден,1068.482605,89.68260485,0,0,0,0,89.68260485,0,0,0.916065452,NA,NA,NA,NA,0,1000-5000
1661,Hot Rod VIP,11-02-74,01-07-18,SLOTS,1,0.622096956,Слаб,552.422097,-49.97790304,0,0,0,0,-49.97790304,0,0,1.090470499,NA,NA,NA,NA,0,500-1000
1662,Tool Pickers,11-06-65,01-07-18,SLOTS,1,0.538350674,Слаб,272.3917534,11.09175337,0,0,0,0,11.09175337,0,0,0.959280143,NA,NA,NA,NA,0,100-500
1663,Road Superhero,28-04-63,01-07-18,SLOTS,2,0.498526826,Слаб,3659.514744,173.3247436,0,0,0,0,173.3247436,0,0,0.952637233,NA,NA,NA,NA,0,1000-5000
1664,Operation Hoarders,03-08-87,01-07-18,SLOTS,1,0.694115127,Слаб,318.3775,71.7175,0,0,0,0,71.7175,0,0,0.774740677,NA,NA,NA,NA,0,100-500
1665,Shipping Blitz,15-09-99,01-07-18,SLOTS,1,0.193333333,Новак,5.993333333,4.993333333,0,0,0,0,4.993333333,0,0,0.166852058,NA,NA,NA,NA,0,0-100
1666,Turf Academy,21-03-72,01-07-18,SLOTS,1,2.933438155,Хубав,2801.433438,50.73343816,0,0,0,0,50.73343816,0,0,0.981890186,NA,NA,NA,NA,0,1000-5000
1667,Operation Room,12-12-99,01-07-18,SLOTS,1,0.22,Новак,10.12,4.87,0,0,0,0,4.87,0,0,0.518774704,NA,NA,NA,NA,0,0-100
1668,Comic Haul,21-03-82,01-07-18,SLOTS,1,1.856,Среден,3424,740,0,0,0,0,740,0,0,0.783878505,NA,NA,NA,NA,0,1000-5000
1669,Chef Date,20-12-96,01-07-18,SLOTS,5,0.335034183,Новак,701.4459157,-32.8040843,0,0,0,0,-32.8040843,0,0,1.046766377,NA,TRUE,NA,NA,1,500-1000
1670,Room Experiment,26-05-90,01-07-18,SLOTS,1,0.385714286,Новак,11.18571429,4.985714286,0,0,0,0,4.985714286,0,0,0.554278416,NA,NA,NA,NA,0,0-100
1671,Ice Road Boys,27-12-89,01-07-18,SLOTS,1,0.385613208,Новак,981.3856132,9.785613208,0,0,0,0,9.785613208,0,0,0.990028779,NA,NA,NA,NA,0,500-1000
1672,Turf Battles,10-10-10,01-07-18,SLOTS,1,0.490217969,Слаб,288.1804359,25.16043594,0,0,0,0,25.16043594,0,0,0.912692075,NA,NA,NA,NA,0,100-500
1673,Fast Food Rooms,20-04-90,01-07-18,SLOTS,1,2.235074627,Хубав,141.4701493,57.47014925,0,0,0,0,57.47014925,0,0,0.593764836,NA,NA,NA,NA,0,100-500
1674,Nanny Rivals,13-06-87,01-07-18,SLOTS,1,0.724187929,Слаб,565.0725638,79.71256379,0,0,0,0,79.71256379,0,0,0.858933934,NA,NA,NA,NA,0,500-1000
1675,Mountain Behavior,05-10-83,01-07-18,SLOTS,3,0.244872698,Новак,3685.924566,353.844566,0,0,0,0,353.844566,0,0,0.904001137,NA,NA,NA,NA,0,1000-5000
1676,The Wedding,18-05-85,01-07-18,SLOTS,1,1.903994594,Среден,7631.615978,-660.3840216,0,0,0,0,-660.3840216,0,0,1.086532659,NA,NA,NA,NA,0,5000-20000
1677,Pop Towers,18-09-99,01-07-18,SLOTS,1,0.210869565,Новак,9.910869565,4.910869565,0,0,0,0,4.910869565,0,0,0.5044966,NA,NA,NA,NA,0,0-100
1678,Fame Stars,08-01-00,01-07-18,SLOTS,1,0.484383562,Слаб,176.8,40,0,0,0,0,40,0,0,0.773755656,NA,TRUE,NA,NA,1,100-500
1679,Cajun Shore,19-02-88,01-07-18,ROULETTE,1,22.5,Среден,608.62,8.55,0,0,0,0,8.55,0,0,0.985951825,NA,NA,NA,NA,0,500-1000
1680,Flying Apprentice,15-03-50,01-07-18,SLOTS,1,0.318421053,Новак,27.23684211,13.73684211,0,0,0,0,13.73684211,0,0,0.495652174,NA,NA,NA,NA,0,0-100
1681,Pop Chef,30-01-84,01-07-18,SLOTS,1,0.489583333,Слаб,12.23958333,10.23958333,0,0,0,0,10.23958333,0,0,0.163404255,NA,NA,NA,NA,0,0-100
1682,Mountain Master,17-06-71,01-07-18,SLOTS,1,NA,NA,1,-2,0,0,0,0,-2,0,0,3,NA,NA,NA,NA,0,0-100
1683,Cajun Greenlight,10-10-10,01-07-18,SLOTS,1,0.446153846,Слаб,23.64615385,10.24615385,0,0,0,0,10.24615385,0,0,0.566688354,NA,NA,NA,NA,0,0-100
1684,Justice Kings,1899-12-31,01-07-18,SLOTS,1,NA,NA,1,-11,0,0,0,0,-11,0,0,12,NA,NA,NA,NA,0,0-100
1685,Queer Justice,15-04-88,01-07-18,SLOTS,1,0.392592593,Новак,21.59259259,9.892592593,0,0,0,0,9.892592593,0,0,0.541852487,NA,NA,NA,NA,0,0-100
